order_date,order_no,channel,sku,product_name,series,category,qty,unit_price,revenue,channel_fee
2026-04-22,OWN-260422-0057,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-04-22,NAV-260422-0058,네이버,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,73380,73380,5136
2026-04-22,OWN-260422-0059,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-04-22,OWN-260422-0060,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,480250,960500,33617
2026-04-22,CPG-260422-0061,쿠팡,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,33401
2026-04-22,OHS-260422-0062,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,2,136119,272238,49002
2026-04-22,NAV-260422-0063,네이버,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,179741,179741,12581
2026-04-22,OWN-260422-0064,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,142800,142800,4998
2026-04-22,OWN-260422-0065,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-22,OWN-260422-0066,자사몰,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,593300,593300,20765
2026-04-22,OWN-260422-0067,자사몰,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,295800,295800,10353
2026-04-22,OWN-260422-0068,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-22,OWN-260422-0069,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,142800,142800,4998
2026-04-22,OWN-260422-0070,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-04-22,OWN-260422-0071,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-23,OHS-260423-0001,오늘의집,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,110976,110976,19975
2026-04-23,OWN-260423-0002,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,2,403750,807500,28262
2026-04-23,29C-260423-0003,29CM,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,2,265965,531930,143621
2026-04-23,OWN-260423-0004,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-04-23,NAV-260423-0005,네이버,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,465842,465842,32608
2026-04-23,OWN-260423-0006,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-04-23,29C-260423-0007,29CM,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,471240,471240,127234
2026-04-23,CPG-260423-0008,쿠팡,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,176842,176842,19098
2026-04-23,OWN-260423-0009,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,480250,480250,16808
2026-04-23,OWN-260423-0010,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-04-23,OHS-260423-0011,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-04-23,OHS-260423-0012,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-04-23,OWN-260423-0013,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,480250,960500,33617
2026-04-23,OWN-260423-0014,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-04-23,29C-260423-0015,29CM,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,195457,195457,52773
2026-04-23,OHS-260423-0016,오늘의집,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,77163,77163,13889
2026-04-23,OHS-260423-0017,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-04-23,OHS-260423-0018,오늘의집,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,189006,189006,34021
2026-04-23,NAV-260423-0019,네이버,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,129446,129446,9061
2026-04-23,NAV-260423-0020,네이버,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,155830,155830,10908
2026-04-23,OWN-260423-0021,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-04-23,OWN-260423-0022,자사몰,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,423300,423300,14815
2026-04-23,NAV-260423-0023,네이버,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,286926,286926,20084
2026-04-23,CPG-260423-0024,쿠팡,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,3,563635,1690905,182617
2026-04-23,29C-260423-0025,29CM,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,408765,408765,110366
2026-04-23,OWN-260423-0026,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,389300,389300,13625
2026-04-23,NAV-260423-0027,네이버,RR-WRK-303,레어로우 워크 체어,워크,체어,1,286926,286926,20084
2026-04-23,OHS-260423-0028,오늘의집,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,67626,67626,12172
2026-04-23,OHS-260423-0029,오늘의집,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,145656,145656,26218
2026-04-23,CPG-260423-0030,쿠팡,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,2,240635,481270,51977
2026-04-23,OWN-260423-0031,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-04-23,OWN-260423-0032,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-04-23,NAV-260423-0033,네이버,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,155830,155830,10908
2026-04-23,OWN-260423-0034,자사몰,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,295800,295800,10353
2026-04-23,CPG-260423-0035,쿠팡,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,176035,176035,19011
2026-04-23,CPG-260423-0036,쿠팡,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,383562,383562,41424
2026-04-23,CPG-260423-0037,쿠팡,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,2,383562,767124,82849
2026-04-23,OWN-260423-0038,자사몰,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,2,133450,266900,9341
2026-04-23,OHS-260423-0039,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,332061,664122,119541
2026-04-23,OHS-260423-0040,오늘의집,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,258366,258366,46505
2026-04-23,NAV-260423-0041,네이버,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,2,575501,1151002,80570
2026-04-23,OWN-260423-0042,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,142800,142800,4998
2026-04-23,OWN-260423-0043,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-04-23,OHS-260423-0044,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-04-23,OWN-260423-0045,자사몰,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,448800,448800,15708
2026-04-23,NAV-260423-0046,네이버,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,3,435336,1306008,91420
2026-04-23,OWN-260423-0047,자사몰,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,2,448800,897600,31416
2026-04-23,OWN-260423-0048,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-04-23,OWN-260423-0049,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,2,403750,807500,28262
2026-04-23,OWN-260423-0050,자사몰,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,2,448800,897600,31416
2026-04-23,OWN-260423-0051,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,2,142800,285600,9996
2026-04-23,OWN-260423-0052,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,75650,75650,2647
2026-04-23,OWN-260423-0053,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-04-23,OWN-260423-0054,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,389300,389300,13625
2026-04-23,OWN-260423-0055,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-04-23,OWN-260423-0056,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,142800,142800,4998
2026-04-23,OWN-260423-0057,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-23,OWN-260423-0058,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-04-23,OWN-260423-0059,자사몰,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,142800,142800,4998
2026-04-23,OWN-260423-0060,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,2,142800,285600,9996
2026-04-23,OWN-260423-0061,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-04-24,OWN-260424-0001,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,160650,160650,5622
2026-04-24,NAV-260424-0002,네이버,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,245701,245701,17199
2026-04-24,29C-260424-0003,29CM,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,140122,140122,37832
2026-04-24,CPG-260424-0004,쿠팡,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,281010,281010,30349
2026-04-24,OWN-260424-0005,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-04-24,OWN-260424-0006,자사몰,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,3,142800,428400,14994
2026-04-24,OWN-260424-0007,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-04-24,OHS-260424-0008,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-04-24,OWN-260424-0009,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,160650,160650,5622
2026-04-24,NAV-260424-0010,네이버,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,113781,113781,7964
2026-04-24,OHS-260424-0011,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-04-24,29C-260424-0012,29CM,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,140122,140122,37832
2026-04-24,NAV-260424-0013,네이버,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,138516,138516,9696
2026-04-24,OHS-260424-0014,오늘의집,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,189873,189873,34177
2026-04-24,NAV-260424-0015,네이버,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,3,138516,415548,29088
2026-04-24,CPG-260424-0016,쿠팡,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,2,563635,1127270,121745
2026-04-24,29C-260424-0017,29CM,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,504262,504262,136150
2026-04-24,29C-260424-0018,29CM,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,408765,408765,110366
2026-04-24,OWN-260424-0019,자사몰,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,593300,593300,20765
2026-04-24,OHS-260424-0020,오늘의집,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,301716,301716,54308
2026-04-24,OWN-260424-0021,자사몰,RR-WRK-303,레어로우 워크 체어,워크,체어,3,295800,887400,31059
2026-04-24,OWN-260424-0022,자사몰,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,66300,66300,2320
2026-04-24,OWN-260424-0023,자사몰,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,108800,108800,3808
2026-04-24,29C-260424-0024,29CM,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,2,69615,139230,37592
2026-04-24,OWN-260424-0025,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,480250,480250,16808
2026-04-24,OWN-260424-0026,자사몰,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,593300,593300,20765
2026-04-24,OHS-260424-0027,오늘의집,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,431766,431766,77717
2026-04-24,OWN-260424-0028,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-04-24,OWN-260424-0029,자사몰,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,2,295800,591600,20706
2026-04-24,CPG-260424-0030,쿠팡,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,369835,369835,39942
2026-04-24,OHS-260424-0031,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-04-24,29C-260424-0032,29CM,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,149940,149940,40483
2026-04-24,29C-260424-0033,29CM,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,265965,265965,71810
2026-04-24,NAV-260424-0034,네이버,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,2,575501,1151002,80570
2026-04-24,CPG-260424-0035,쿠팡,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,111435,111435,12034
2026-04-24,OWN-260424-0036,자사몰,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,185300,185300,6485
2026-04-24,29C-260424-0037,29CM,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,140122,140122,37832
2026-04-24,OHS-260424-0038,오늘의집,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,145656,145656,26218
2026-04-24,OWN-260424-0039,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,160650,160650,5622
2026-04-24,OWN-260424-0040,자사몰,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,133450,133450,4670
2026-04-24,OWN-260424-0041,자사몰,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,2,295800,591600,20706
2026-04-24,OWN-260424-0042,자사몰,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,108800,108800,3808
2026-04-24,CPG-260424-0043,쿠팡,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,135660,135660,14651
2026-04-24,NAV-260424-0044,네이버,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,435336,435336,30473
2026-04-24,OWN-260424-0045,자사몰,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,142800,142800,4998
2026-04-24,OWN-260424-0046,자사몰,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,66300,66300,2320
2026-04-24,OWN-260424-0047,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-04-24,29C-260424-0048,29CM,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,140122,140122,37832
2026-04-24,OWN-260424-0049,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,389300,389300,13625
2026-04-24,OWN-260424-0050,자사몰,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,142800,142800,4998
2026-04-24,OHS-260424-0051,오늘의집,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,145656,145656,26218
2026-04-24,29C-260424-0052,29CM,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,408765,408765,110366
2026-04-24,OWN-260424-0053,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-04-24,OHS-260424-0054,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-04-24,OWN-260424-0055,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,142800,142800,4998
2026-04-24,OWN-260424-0056,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-04-24,29C-260424-0057,29CM,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,423937,423937,114462
2026-04-24,OHS-260424-0058,오늘의집,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,67626,67626,12172
2026-04-24,CPG-260424-0059,쿠팡,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,309272,618544,66802
2026-04-24,OWN-260424-0060,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,2,83300,166600,5831
2026-04-24,OWN-260424-0061,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-24,OWN-260424-0062,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-04-24,OWN-260424-0063,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-24,OWN-260424-0064,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,75650,75650,2647
2026-04-24,OWN-260424-0065,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,142800,142800,4998
2026-04-24,OWN-260424-0066,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-04-24,OWN-260424-0067,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,142800,142800,4998
2026-04-24,OWN-260424-0068,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-04-24,OWN-260424-0069,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-04-24,OWN-260424-0070,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,160650,160650,5622
2026-04-24,OWN-260424-0071,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,480250,480250,16808
2026-04-24,OWN-260424-0072,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,142800,142800,4998
2026-04-25,CPG-260425-0001,쿠팡,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,33401
2026-04-25,OHS-260425-0002,오늘의집,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,189873,189873,34177
2026-04-25,29C-260425-0003,29CM,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,444465,444465,120005
2026-04-25,OHS-260425-0004,오늘의집,RR-WRK-303,레어로우 워크 체어,워크,체어,2,301716,603432,108617
2026-04-25,CPG-260425-0005,쿠팡,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,2,240635,481270,51977
2026-04-25,OHS-260425-0006,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-04-25,NAV-260425-0007,네이버,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,410601,410601,28742
2026-04-25,OHS-260425-0008,오늘의집,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,258366,258366,46505
2026-04-25,OHS-260425-0009,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,2,411825,823650,148257
2026-04-25,CPG-260425-0010,쿠팡,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,33401
2026-04-25,OWN-260425-0011,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,3,403750,1211250,42393
2026-04-25,NAV-260425-0012,네이버,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,80801,80801,5656
2026-04-25,OWN-260425-0013,자사몰,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,448800,448800,15708
2026-04-25,NAV-260425-0014,네이버,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,105536,105536,7387
2026-04-25,OWN-260425-0015,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,186150,372300,13030
2026-04-25,OWN-260425-0016,자사몰,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,593300,593300,20765
2026-04-25,OWN-260425-0017,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,75650,151300,5295
2026-04-25,29C-260425-0018,29CM,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,195457,195457,52773
2026-04-25,CPG-260425-0019,쿠팡,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,135660,135660,14651
2026-04-25,OHS-260425-0020,오늘의집,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,145656,145656,26218
2026-04-25,29C-260425-0021,29CM,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,168682,168682,45544
2026-04-25,OHS-260425-0022,오늘의집,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,431766,431766,77717
2026-04-25,OWN-260425-0023,자사몰,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,133450,133450,4670
2026-04-25,CPG-260425-0024,쿠팡,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,152617,152617,16482
2026-04-25,29C-260425-0025,29CM,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,195457,390914,105546
2026-04-25,29C-260425-0026,29CM,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,195457,195457,52773
2026-04-25,NAV-260425-0027,네이버,RR-HOM-403,홈 시리즈 행거,홈,리빙,2,179741,359482,25163
2026-04-25,NAV-260425-0028,네이버,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,138516,138516,9696
2026-04-25,OHS-260425-0029,오늘의집,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,258366,258366,46505
2026-04-25,OHS-260425-0030,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,489855,489855,88173
2026-04-25,OHS-260425-0031,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-04-25,OHS-260425-0032,오늘의집,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,3,145656,436968,78654
2026-04-25,OWN-260425-0033,자사몰,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,185300,185300,6485
2026-04-25,NAV-260425-0034,네이버,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,180565,180565,12639
2026-04-25,NAV-260425-0035,네이버,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,73380,73380,5136
2026-04-25,OWN-260425-0036,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,2,253300,506600,17731
2026-04-25,OWN-260425-0037,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-04-25,OHS-260425-0038,오늘의집,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,431766,431766,77717
2026-04-25,29C-260425-0039,29CM,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,168682,168682,45544
2026-04-25,OHS-260425-0040,오늘의집,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,2,258366,516732,93011
2026-04-25,OWN-260425-0041,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,3,253300,759900,26596
2026-04-25,OWN-260425-0042,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-25,CPG-260425-0043,쿠팡,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,369835,369835,39942
2026-04-25,OWN-260425-0044,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-25,29C-260425-0045,29CM,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,310590,310590,83859
2026-04-25,OWN-260425-0046,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-04-25,OWN-260425-0047,자사몰,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,593300,593300,20765
2026-04-25,OWN-260425-0048,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-25,OWN-260425-0049,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,75650,151300,5295
2026-04-25,OWN-260425-0050,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-25,OWN-260425-0051,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,480250,480250,16808
2026-04-25,OWN-260425-0052,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,2,117300,234600,8211
2026-04-25,OWN-260425-0053,자사몰,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,185300,185300,6485
2026-04-25,OWN-260425-0054,자사몰,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,423300,423300,14815
2026-04-25,OWN-260425-0055,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-04-25,OWN-260425-0056,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,480250,960500,33617
2026-04-26,OWN-260426-0001,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-04-26,CPG-260426-0002,쿠팡,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,563635,563635,60872
2026-04-26,OHS-260426-0003,오늘의집,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,301716,301716,54308
2026-04-26,OWN-260426-0004,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,253300,253300,8865
2026-04-26,OWN-260426-0005,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,480250,960500,33617
2026-04-26,OWN-260426-0006,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,389300,389300,13625
2026-04-26,NAV-260426-0007,네이버,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,180565,361130,25279
2026-04-26,NAV-260426-0008,네이버,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,465842,931684,65217
2026-04-26,OWN-260426-0009,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-04-26,CPG-260426-0010,쿠팡,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,62985,62985,6802
2026-04-26,29C-260426-0011,29CM,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,2,140122,280244,75665
2026-04-26,29C-260426-0012,29CM,RR-HOM-403,홈 시리즈 행거,홈,리빙,2,194565,389130,105065
2026-04-26,OWN-260426-0013,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,83300,83300,2915
2026-04-26,OWN-260426-0014,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,253300,253300,8865
2026-04-26,OWN-260426-0015,자사몰,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,185300,185300,6485
2026-04-26,OWN-260426-0016,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,253300,253300,8865
